2	1	1	0	0	0	0	0	0	1	0	137.018	154.15	97.05
2	1	3	4	0	1	3	6	2	0	0.4	224	354	288
0	0	9	4	1	1	1	9	0	0	0.23077	214	316.15	220
2	6	1	0	1	0	0	0	0	0	0.11111	144	237.01	175
1	0	14	7	0	0	2	15	1	0	0.09091	327	479	333
1	4	1	0	2	0	0	0	0	0	0.33333	118	264	179.4
2	2	2	0	0	0	0	1	0	0	0	84	140.15	85
2	0	4	2	0	0	0	4	0	0	0	106	225.35	123
2	1	0	1	0	1	1	1	0	0	0.5	88	189.375	116.825
0	4	5	2	1	2	0	5	0	0	0.27273	194	358	255
2	4	2	0	2	0	0	0	0	0	0.25	146	271.56	208.9
2	2	8	6	2	0	0	9	0	0	0.11111	268	439	308
3	1	2	0	1	0	0	0	0	0	0.16667	102	188.2	157.1
1	3	3	0	0	0	0	2	0	0	0	96	156.88	94
0	2	2	0	4	0	0	0	0	0	1	122	394	228.3
3	3	2	3	0	0	1	3	0	0	0.09091	166	213	156.7
1	0	1	1	2	0	1	1	0	0	1	90	299	204
1	0	4	1	4	0	1	1	0	0	0.83333	164	366.15	299
2	2	2	4	2	0	2	6	4	0	0.4	254	438	315
0	0	3	3	0	0	0	4	1	2	0	162	443	296
4	2	4	5	0	1	1	7	3	0	0.13333	275	378	297
1	6	7	4	2	0	0	7	0	0	0.11111	272	445	354
3	1	7	9	2	0	2	11	0	0	0.2	324	565	402
1	9	4	6	1	0	1	8	0	0	0.1	298	453	324
0	2	1	3	3	0	3	3	0	0	1	176	431.15	276.45
1	2	5	2	0	1	1	5	1	0	0.2	179	331	203
0	0	16	4	0	0	0	13	0	0	0	256	345.65	246
5	11	8	3	1	0	0	5	0	0	0.03704	386	422	332
2	1	2	0	2	0	0	0	0	0	0.4	104	318.15	205.9
0	2	5	1	1	0	0	4	0	0	0.125	122	246.15	181.4
2	2	1	0	1	0	0	0	0	0	0.2	88	195	131
1	4	0	0	1	0	0	0	0	0	0.2	88	195.55	120.75
0	0	8	6	1	0	1	9	1	3	0.14286	281.23	406	290
2	0	11	6	0	0	0	12	1	0	0	307.41	384	287
0	0	1	0	0	0	0	0	0	3	0	119	209.87	92.225
0	2	3	0	5	0	0	0	0	0	1	152	375.5	256.5
1	1	6	1	1	0	0	4	0	0	0.11111	136	263.43	195.9
0	1	9	3	1	0	0	8	0	0	0.07692	184	325.6	220.1
1	7	8	7	0	1	4	11	3	1	0.21739	494.004	446.325	337.5
1	0	0	1	0	0	1	1	0	0	0.5	44	149	82
1	0	10	4	0	0	3	9	3	0	0.2	285	444	305
3	3	1	0	0	0	0	0	0	0	0	100	153.875	89.5
0	2	9	4	1	0	0	9	0	0	0.06667	210	363	269
0	7	1	0	1	0	0	1	0	0	0.125	128	288.15	168
2	1	7	9	1	1	2	12	1	1	0.21053	357	434.575	319
2	0	1	1	1	1	1	1	0	0	0.75	104	396	286
1	1	5	1	0	0	0	4	0	0	0	106	178.19	111
